insect1.jpg
18258416, 297, 524
18260452, 225, 524
18262420, 145, 523
18264372, 118, 523
18267564, 289, 523
18277964, 115, 523
18288368, 278, 524
18298764, 180, 523
18309164, 78, 523
18319048, 257, 524
18329444, 87, 523
18339328, 210, 524
18349724, 207, 523
18360124, 78, 523
18370004, 288, 524
18380408, 135, 523
18390804, 154, 524
18401204, 244, 524
18411604, 71, 524
18421488, 255, 524
18431884, 161, 523
18442288, 87, 524
18452168, 272, 524
18462568, 108, 523
18472976, 226, 524
18483368, 239, 524
18493768, 95, 524
18503648, 307, 524
18514048, 167, 523
18524444, 178, 524
18534844, 300, 524
18545244, 162, 523
18555644, 347, 524
18566048, 315, 524
18576444, 0, 524
18585804, 109, 524
18596208, 71, 523
18606096, 265, 524
18616488, 264, 523
18626884, 130, 523
18637284, 346, 524
18647684, 218, 523
18658084, 202, 523
18668484, 339, 524
18678884, 169, 523
18689288, 304, 524
18699684, 295, 523
18710084, 177, 523
18720488, 390, 524
18730884, 257, 523
18741288, 252, 523
18751684, 380, 523
18762084, 220, 523
18772488, 366, 523
18782884, 344, 522
18793288, 218, 522
18803684, 417, 523
18814088, 258, 522
18824484, 248, 522
18834884, 354, 522
18845284, 179, 522
18855684, 332, 522
18866084, 297, 521
18876488, 172, 521
18886884, 378, 521
18897288, 227, 521
18907688, 247, 521
18918084, 365, 521
18928484, 196, 520
18938896, 352, 520
18949284, 306, 520
18959688, 192, 520
18970088, 394, 520
18980484, 251, 519
18990884, 278, 519
19001284, 378, 519
19011684, 212, 519
19022084, 378, 519
19032488, 332, 518
19042888, 228, 518
19053288, 424, 518
19063684, 274, 517
19074084, 353, 517
19084488, 468, 517
19094888, 217, 517
19105284, 227, 517
19115684, 168, 516
19126088, 223, 516
19136484, 442, 516
19146888, 281, 515
19157288, 337, 515
19167688, 409, 515
19178088, 243, 515
19188484, 418, 515
19198888, 343, 514
19209288, 259, 514
19219688, 455, 515
19230084, 299, 514
19240484, 358, 514
19250884, 418, 514
19261284, 252, 513
19271696, 445, 513
19282088, 358, 513
19292488, 280, 512
19302884, 471, 513
19313288, 308, 512
19323688, 375, 512
19334088, 420, 512
19344484, 244, 511
19354888, 428, 512
19365288, 320, 511
19375684, 245, 511
19386084, 415, 511
19396488, 249, 510
19406888, 327, 510
19417288, 373, 510
19427688, 218, 510
19438088, 415, 510
19448488, 311, 509
19458884, 247, 509
19469284, 415, 510
19479688, 244, 509
19490084, 332, 509
19500484, 362, 509
19510884, 212, 508
19521284, 427, 509
19531684, 318, 508
19542088, 266, 508
19552484, 426, 508
19562888, 260, 507
19573288, 361, 508
19583684, 373, 507
19594084, 242, 507
19604496, 493, 507
19614884, 385, 507
19625288, 187, 507
19635688, 234, 507
19646084, 174, 506
19656488, 380, 506
19666884, 375, 506
19677284, 229, 506
19687684, 439, 506
19698088, 308, 506
19708484, 280, 506
19718884, 432, 506
19729284, 259, 505
19739688, 393, 506
19750084, 393, 505
19760484, 258, 505
19770888, 470, 506
19781288, 338, 505
19791684, 319, 505
19802084, 461, 506
19812484, 298, 505
19822884, 446, 506
19833284, 431, 506
19843688, 308, 505
19854084, 512, 506
19864484, 369, 506
19874888, 344, 506
19885288, 456, 506
19895688, 275, 506
19906088, 416, 506
19916488, 388, 506
19926884, 257, 506
