flower1.jpg
4453012, 668, 776
4470140, 664, 775
4486164, 667, 776
4488068, 667, 776
4503100, 667, 775
4520148, 665, 776
4536216, 667, 776
4553272, 663, 776
4569316, 664, 776
4571240, 666, 776
4586260, 662, 776
4588180, 664, 776
4603200, 666, 775
4605108, 666, 775
4619168, 665, 777
4621092, 663, 776
4636120, 667, 776
4638044, 664, 775
4653076, 667, 776
4654996, 667, 776
4670016, 667, 776
4671924, 663, 775
4686276, 667, 776
4688196, 664, 776
4703008, 662, 776
4704932, 665, 776
4719732, 667, 776
4735676, 664, 776
4737596, 663, 776
4753424, 73, 775
4755292, 152, 776
4769624, 0, 775
4772392, 125, 775
4786320, 0, 775
4803240, 0, 775
4805052, 0, 775
4819932, 0, 775
4821756, 0, 775
4836584, 0, 775
4838420, 0, 775
4853260, 0, 775
4855092, 0, 775
4869924, 0, 775
4871756, 0, 775
4886596, 0, 775
4888420, 0, 774
4903264, 0, 775
4920200, 0, 775
4922012, 0, 774
4935936, 0, 775
4937780, 0, 774
4953520, 0, 774
4955332, 0, 774
4969188, 0, 774
4971012, 0, 774
4986880, 0, 774
4988708, 0, 774
5003536, 0, 775
5005384, 0, 774
5020204, 0, 774
5022028, 0, 774
5036876, 0, 774
5038708, 0, 774
5053544, 0, 774
5069452, 0, 775
5071260, 0, 774
5086140, 0, 774
5087964, 0, 774
5102800, 0, 774
5104620, 0, 774
5119464, 0, 774
5121284, 0, 774
5136132, 0, 774
5137972, 0, 774
5152800, 0, 774
5154628, 0, 774
5169476, 0, 774
5171312, 0, 774
5186144, 0, 774
5188912, 0, 774
5202808, 0, 774
5219732, 0, 774
5221540, 0, 774
5236408, 0, 774
5238228, 0, 774
5253092, 0, 774
5254916, 0, 774
5269748, 0, 774
5271576, 0, 774
5286416, 0, 774
5288236, 0, 774
5303084, 0, 774
5304916, 0, 774
5319756, 0, 774
5321580, 0, 774
5336424, 0, 774
5339192, 0, 774
5353092, 0, 774
5370016, 0, 774
5371828, 0, 774
5386684, 0, 774
5388492, 0, 774
5403360, 0, 774
